Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	mg	mW
4.537	67.15	95.4394	3.5806	-5.214
4.545	67.24	95.4328	3.5804	-5.181
4.553	67.32	95.4262	3.5801	-5.148
4.562	67.41	95.4196	3.5799	-5.115
4.570	67.49	95.4131	3.5796	-5.082
4.578	67.58	95.4066	3.5794	-5.050
4.587	67.66	95.4001	3.5792	-5.017
4.595	67.75	95.3937	3.5789	-4.986
4.603	67.83	95.3873	3.5787	-4.953
4.612	67.92	95.3809	3.5784	-4.921
4.620	68.00	95.3745	3.5782	-4.889
4.628	68.09	95.3681	3.5780	-4.857
4.637	68.17	95.3618	3.5777	-4.824
4.645	68.26	95.3555	3.5775	-4.792
4.653	68.34	95.3492	3.5772	-4.760
4.662	68.43	95.3429	3.5770	-4.727
4.670	68.52	95.3367	3.5768	-4.694
4.678	68.60	95.3304	3.5765	-4.660
4.687	68.69	95.3242	3.5763	-4.627
4.695	68.77	95.3180	3.5761	-4.594
4.703	68.86	95.3119	3.5758	-4.562
4.712	68.94	95.3057	3.5756	-4.530
4.720	69.03	95.2996	3.5754	-4.498
4.728	69.11	95.2936	3.5752	-4.465
4.737	69.20	95.2875	3.5749	-4.433
4.745	69.28	95.2815	3.5747	-4.401
4.753	69.37	95.2755	3.5745	-4.370
4.762	69.45	95.2695	3.5743	-4.338
4.770	69.54	95.2636	3.5740	-4.307
4.778	69.62	95.2576	3.5738	-4.275
4.787	69.71	95.2517	3.5736	-4.243
4.795	69.79	95.2459	3.5734	-4.211
4.803	69.88	95.2400	3.5731	-4.179
4.812	69.96	95.2341	3.5729	-4.147
4.820	70.05	95.2283	3.5727	-4.115
4.828	70.13	95.2225	3.5725	-4.084
4.837	70.22	95.2167	3.5723	-4.052
4.845	70.30	95.2109	3.5721	-4.021
4.853	70.39	95.2051	3.5718	-3.991
4.862	70.47	95.1994	3.5716	-3.960
4.870	70.56	95.1937	3.5714	-3.928
4.878	70.64	95.1880	3.5712	-3.898
4.887	70.73	95.1823	3.5710	-3.866
4.895	70.81	95.1766	3.5708	-3.835
4.903	70.90	95.1710	3.5706	-3.804
4.912	70.98	95.1655	3.5703	-3.774
4.920	71.07	95.1599	3.5701	-3.743
4.928	71.15	95.1544	3.5699	-3.712
4.937	71.24	95.1489	3.5697	-3.680
4.945	71.32	95.1434	3.5695	-3.649
4.953	71.41	95.1379	3.5693	-3.618
4.962	71.49	95.1324	3.5691	-3.587
4.970	71.58	95.1270	3.5689	-3.556
4.978	71.66	95.1216	3.5687	-3.525
4.987	71.75	95.1162	3.5685	-3.494
